DPT,Course_Name,Age,Gender,Status,Grade,Course_att,Mark
GAV,BA (Hons) Visual Effects,22,F,AA,D,64.98501499,40
GAV,BA (Hons) Visual Effects,22,F,ABS,C,64.98501499,58
GAV,BA (Hons) Visual Effects,22,F,ABS,D,64.98501499,40
GAV,BA (Hons) Visual Effects,22,F,P,D,64.98501499,40
GAV,BA (Hons) Visual Effects,22,M,ABS,B,64.98501499,63.75
GAV,BA (Hons) Visual Effects,22,M,ABS,C,64.98501499,55
GAV,BA (Hons) Visual Effects,22,M,ABS,D,64.98501499,40
GAV,BA (Hons) Visual Effects,22,M,ABS,DA,64.98501499,16
GAV,BA (Hons) Visual Effects,22,M,ABS,F,64.98501499,26
GAV,BA (Hons) Visual Effects,22,M,NM,B,64.98501499,61
GAV,BA (Hons) Visual Effects,22,M,NM,C,64.98501499,50
GAV,BA (Hons) Visual Effects,22,M,NM,F,64.98501499,26
GAV,BA (Hons) Visual Effects,22,M,P,B,64.98501499,63.30555556
GAV,BA (Hons) Visual Effects,22,M,P,C,64.98501499,52.95081967
GAV,BA (Hons) Visual Effects,22,M,P,D,64.98501499,40
GAV,BA (Hons) Visual Effects,22,M,P,DA,64.98501499,16
GAV,BA (Hons) Visual Effects,22,M,P,F,64.98501499,26
GAV,BA (Hons) Visual Effects,22,M,PWR,C,64.98501499,55
GAV,BA (Hons) Visual Effects,23,M,ABS,C,64.98501499,53
GAV,BA (Hons) Visual Effects,23,M,ABS,D,64.98501499,48
GAV,BA (Hons) Visual Effects,23,M,ABS,F,64.98501499,36
GAV,BA (Hons) Visual Effects,23,M,NM,C,64.98501499,53
GAV,BA (Hons) Visual Effects,23,M,NM,D,64.98501499,48
GAV,BA (Hons) Visual Effects,23,M,NM,F,64.98501499,36
GAV,BA (Hons) Visual Effects,23,M,P,C,64.98501499,53
GAV,BA (Hons) Visual Effects,23,M,P,D,64.98501499,48
GAV,BA (Hons) Visual Effects,23,M,P,F,64.98501499,36
GAV,BA (Hons) Visual Effects,47,F,ABS,A,64.98501499,70
GAV,BA (Hons) Visual Effects,47,F,ABS,B,64.98501499,66
GAV,BA (Hons) Visual Effects,47,F,NM,A,64.98501499,77
GAV,BA (Hons) Visual Effects,47,F,P,A,64.98501499,73.43137255
GAV,BA (Hons) Visual Effects,47,F,P,B,64.98501499,66
GAV,BA (Hons) Visual Effects,54,M,AA,F,64.98501499,3.666666667
GAV,BA (Hons) Visual Effects,54,M,ABS,A,64.98501499,70
GAV,BA (Hons) Visual Effects,54,M,ABS,B,64.98501499,66
GAV,BA (Hons) Visual Effects,54,M,ABS,C,64.98501499,57
GAV,BA (Hons) Visual Effects,54,M,ABS,F,64.98501499,3.259259259
GAV,BA (Hons) Visual Effects,54,M,P,A,64.98501499,70
GAV,BA (Hons) Visual Effects,54,M,P,B,64.98501499,66
GAV,BA (Hons) Visual Effects,54,M,P,C,64.98501499,57
GAV,BA (Hons) Visual Effects,54,M,P,F,64.98501499,5
GAV,BA (Hons) Visual Effects,54,M,PWR,B,64.98501499,66
GAV,BA (Hons) Visual Effects,55,F,ABS,C,64.98501499,51.5
GAV,BA (Hons) Visual Effects,55,F,P,C,64.98501499,51.42857143
GAV,BA (Hons) Visual Effects,55,F,P,F,64.98501499,38
GAV,BA (Hons) Visual Effects,58,M,ABS,F,64.98501499,10
GAV,BA (Hons) Visual Effects,58,M,P,F,64.98501499,10
GAV,BA (Hons) Visual Effects,63,F,ABS,B,64.98501499,62
GAV,BA (Hons) Visual Effects,63,F,ABS,C,64.98501499,51
GAV,BA (Hons) Visual Effects,63,F,ABS,D,64.98501499,42
GAV,BA (Hons) Visual Effects,63,F,P,B,64.98501499,62
GAV,BA (Hons) Visual Effects,63,F,P,C,64.98501499,51
GAV,BA (Hons) Visual Effects,63,F,P,D,64.98501499,42
GAV,BA (Hons) Visual Effects,67,M,ABS,B,64.98501499,60
GAV,BA (Hons) Visual Effects,67,M,ABS,C,64.98501499,57
GAV,BA (Hons) Visual Effects,67,M,ABS,D,64.98501499,40
GAV,BA (Hons) Visual Effects,67,M,ABS,F,64.98501499,34.7826087
GAV,BA (Hons) Visual Effects,67,M,NM,B,64.98501499,60
GAV,BA (Hons) Visual Effects,67,M,NM,C,64.98501499,57
GAV,BA (Hons) Visual Effects,67,M,NM,F,64.98501499,8
GAV,BA (Hons) Visual Effects,67,M,P,B,64.98501499,60
GAV,BA (Hons) Visual Effects,67,M,P,C,64.98501499,57
GAV,BA (Hons) Visual Effects,67,M,P,D,64.98501499,40
GAV,BA (Hons) Visual Effects,67,M,P,F,64.98501499,12.66666667
GAV,BA (Hons) Visual Effects,67,M,PWR,C,64.98501499,57
GAV,BSc (Hons) Technical Game Development,18,F,AA,A,57.20930233,75.75
GAV,BSc (Hons) Technical Game Development,18,F,AA,C,57.20930233,56
GAV,BSc (Hons) Technical Game Development,18,F,ABS,A,57.20930233,76.92857143
GAV,BSc (Hons) Technical Game Development,18,F,ABS,C,57.20930233,56
GAV,BSc (Hons) Technical Game Development,18,F,P,A,57.20930233,82.30769231
GAV,BSc (Hons) Technical Game Development,18,F,P,C,57.20930233,56
GAV,BSc (Hons) Technical Game Development,18,F,PWR,A,57.20930233,84
GAV,BSc (Hons) Technical Game Development,18,F,PWR,C,57.20930233,56
GAV,BSc (Hons) Technical Game Development,18,M,AA,A,57.20930233,73
GAV,BSc (Hons) Technical Game Development,18,M,AA,C,57.20930233,57
GAV,BSc (Hons) Technical Game Development,18,M,ABS,A,57.20930233,71.92307692
GAV,BSc (Hons) Technical Game Development,18,M,ABS,B,57.20930233,66
GAV,BSc (Hons) Technical Game Development,18,M,ABS,C,57.20930233,57.3
GAV,BSc (Hons) Technical Game Development,18,M,CC,A,57.20930233,73
GAV,BSc (Hons) Technical Game Development,18,M,CC,C,57.20930233,57.5
GAV,BSc (Hons) Technical Game Development,18,M,P,A,57.20930233,72.32894737
GAV,BSc (Hons) Technical Game Development,18,M,P,B,57.20930233,66
GAV,BSc (Hons) Technical Game Development,18,M,P,C,57.20930233,57.60714286
GAV,BSc (Hons) Technical Game Development,18,M,PDG,A,57.20930233,72
GAV,BSc (Hons) Technical Game Development,18,M,PDG,B,57.20930233,66
GAV,BSc (Hons) Technical Game Development,18,M,PDG,C,57.20930233,58
GAV,BSc (Hons) Technical Game Development,18,M,PWR,A,57.20930233,73
GAV,BSc (Hons) Technical Game Development,19,F,ABS,B,57.20930233,60
GAV,BSc (Hons) Technical Game Development,19,F,ABS,C,57.20930233,53
GAV,BSc (Hons) Technical Game Development,19,F,ABS,D,57.20930233,43
GAV,BSc (Hons) Technical Game Development,19,F,ABS,F,57.20930233,6.603773585
GAV,BSc (Hons) Technical Game Development,19,F,CC,B,57.20930233,60
GAV,BSc (Hons) Technical Game Development,19,F,CC,D,57.20930233,43
GAV,BSc (Hons) Technical Game Development,19,F,CC,F,57.20930233,12.5
GAV,BSc (Hons) Technical Game Development,19,F,P,B,57.20930233,60
GAV,BSc (Hons) Technical Game Development,19,F,P,C,57.20930233,53
GAV,BSc (Hons) Technical Game Development,19,F,P,D,57.20930233,43
GAV,BSc (Hons) Technical Game Development,19,F,P,F,57.20930233,14.0625
GAV,BSc (Hons) Technical Game Development,19,F,PWR,C,57.20930233,53
GAV,BSc (Hons) Technical Game Development,19,M,AA,A,57.20930233,71
GAV,BSc (Hons) Technical Game Development,19,M,AA,D,57.20930233,43
GAV,BSc (Hons) Technical Game Development,19,M,ABS,A,57.20930233,72.31578947
GAV,BSc (Hons) Technical Game Development,19,M,ABS,B,57.20930233,63.80952381
GAV,BSc (Hons) Technical Game Development,19,M,ABS,C,57.20930233,52.97959184
GAV,BSc (Hons) Technical Game Development,19,M,ABS,D,57.20930233,43
GAV,BSc (Hons) Technical Game Development,19,M,ABS,F,57.20930233,20
GAV,BSc (Hons) Technical Game Development,19,M,CC,C,57.20930233,52.5
GAV,BSc (Hons) Technical Game Development,19,M,P,A,57.20930233,79.2
GAV,BSc (Hons) Technical Game Development,19,M,P,B,57.20930233,64.125
GAV,BSc (Hons) Technical Game Development,19,M,P,C,57.20930233,53.92857143
GAV,BSc (Hons) Technical Game Development,19,M,P,D,57.20930233,43
GAV,BSc (Hons) Technical Game Development,19,M,P,F,57.20930233,20
GAV,BSc (Hons) Technical Game Development,19,M,PDG,A,57.20930233,84.66666667
GAV,BSc (Hons) Technical Game Development,19,M,PDG,D,57.20930233,43
GAV,BSc (Hons) Technical Game Development,19,M,PWR,B,57.20930233,62
GAV,BSc (Hons) Technical Game Development,20,F,ABS,B,57.20930233,61
GAV,BSc (Hons) Technical Game Development,20,F,ABS,C,57.20930233,51
GAV,BSc (Hons) Technical Game Development,20,F,ABS,D,57.20930233,41
GAV,BSc (Hons) Technical Game Development,20,F,CC,D,57.20930233,41
GAV,BSc (Hons) Technical Game Development,20,F,P,B,57.20930233,61
GAV,BSc (Hons) Technical Game Development,20,F,P,C,57.20930233,51
GAV,BSc (Hons) Technical Game Development,20,F,PDG,C,57.20930233,51
GAV,BSc (Hons) Technical Game Development,20,M,AA,A,57.20930233,90
GAV,BSc (Hons) Technical Game Development,20,M,AA,B,57.20930233,61
GAV,BSc (Hons) Technical Game Development,20,M,ABS,A,57.20930233,91.35714286
GAV,BSc (Hons) Technical Game Development,20,M,ABS,B,57.20930233,64.75
GAV,BSc (Hons) Technical Game Development,20,M,ABS,D,57.20930233,44
GAV,BSc (Hons) Technical Game Development,20,M,ABS,F,57.20930233,33
GAV,BSc (Hons) Technical Game Development,20,M,CC,A,57.20930233,90
GAV,BSc (Hons) Technical Game Development,20,M,CC,D,57.20930233,44
GAV,BSc (Hons) Technical Game Development,20,M,P,A,57.20930233,91.38888889
GAV,BSc (Hons) Technical Game Development,20,M,P,B,57.20930233,62.73076923
GAV,BSc (Hons) Technical Game Development,20,M,P,D,57.20930233,44
GAV,BSc (Hons) Technical Game Development,20,M,PDG,A,57.20930233,91.5
GAV,BSc (Hons) Technical Game Development,20,M,PWR,A,57.20930233,93
GAV,BSc (Hons) Technical Game Development,20,M,PWR,B,57.20930233,63.5
GAV,BSc (Hons) Technical Game Development,21,F,ABS,B,57.20930233,60.375
GAV,BSc (Hons) Technical Game Development,21,F,ABS,D,57.20930233,44
GAV,BSc (Hons) Technical Game Development,21,F,P,B,57.20930233,60.65384615
GAV,BSc (Hons) Technical Game Development,21,F,P,D,57.20930233,44
GAV,BSc (Hons) Technical Game Development,21,F,PWR,B,57.20930233,61
GAV,BSc (Hons) Technical Game Development,21,F,PWR,D,57.20930233,44
GAV,BSc (Hons) Technical Game Development,21,M,AA,A,57.20930233,90
GAV,BSc (Hons) Technical Game Development,21,M,ABS,A,57.20930233,78.76470588
GAV,BSc (Hons) Technical Game Development,21,M,CC,A,57.20930233,83
GAV,BSc (Hons) Technical Game Development,21,M,P,A,57.20930233,82.25
GAV,BSc (Hons) Technical Game Development,21,M,PWR,A,57.20930233,70
GAV,BSc (Hons) Technical Game Development,22,F,ABS,A,57.20930233,81.36363636
GAV,BSc (Hons) Technical Game Development,22,F,ABS,B,57.20930233,66
GAV,BSc (Hons) Technical Game Development,22,F,ABS,C,57.20930233,53
GAV,BSc (Hons) Technical Game Development,22,F,CC,A,57.20930233,81.66666667
GAV,BSc (Hons) Technical Game Development,22,F,CC,C,57.20930233,53
GAV,BSc (Hons) Technical Game Development,22,F,P,A,57.20930233,80.45238095
GAV,BSc (Hons) Technical Game Development,22,F,P,B,57.20930233,66
GAV,BSc (Hons) Technical Game Development,22,F,P,C,57.20930233,53
GAV,BSc (Hons) Technical Game Development,22,F,PDG,A,57.20930233,85
GAV,BSc (Hons) Technical Game Development,22,F,PWR,A,57.20930233,77
GAV,BSc (Hons) Technical Game Development,22,M,AA,B,57.20930233,60
GAV,BSc (Hons) Technical Game Development,22,M,AA,D,57.20930233,40
GAV,BSc (Hons) Technical Game Development,22,M,ABS,A,57.20930233,70
GAV,BSc (Hons) Technical Game Development,22,M,ABS,B,57.20930233,64.74
GAV,BSc (Hons) Technical Game Development,22,M,ABS,C,57.20930233,52.75
GAV,BSc (Hons) Technical Game Development,22,M,ABS,D,57.20930233,40
GAV,BSc (Hons) Technical Game Development,22,M,ABS,F,57.20930233,16.05925926
GAV,BSc (Hons) Technical Game Development,22,M,CC,A,57.20930233,71.5
GAV,BSc (Hons) Technical Game Development,22,M,CC,B,57.20930233,66.5
GAV,BSc (Hons) Technical Game Development,22,M,CC,C,57.20930233,52
GAV,BSc (Hons) Technical Game Development,22,M,CC,F,57.20930233,12.33333333
GAV,BSc (Hons) Technical Game Development,22,M,P,A,57.20930233,71.53333333
GAV,BSc (Hons) Technical Game Development,22,M,P,B,57.20930233,65.31147541
GAV,BSc (Hons) Technical Game Development,22,M,P,C,57.20930233,52.48837209
GAV,BSc (Hons) Technical Game Development,22,M,P,D,57.20930233,40
GAV,BSc (Hons) Technical Game Development,22,M,P,F,57.20930233,8
GAV,BSc (Hons) Technical Game Development,22,M,PDG,A,57.20930233,73
GAV,BSc (Hons) Technical Game Development,22,M,PDG,B,57.20930233,66.33333333
GAV,BSc (Hons) Technical Game Development,22,M,PDG,F,57.20930233,6
GAV,BSc (Hons) Technical Game Development,22,M,PWR,B,57.20930233,60
GAV,BSc (Hons) Technical Game Development,22,M,PWR,D,57.20930233,40
GAV,BSc (Hons) Technical Game Development,30,F,ABS,F,57.20930233,19.61538462
GAV,BSc (Hons) Technical Game Development,30,F,CC,F,57.20930233,35
GAV,BSc (Hons) Technical Game Development,30,F,P,F,57.20930233,22.5
GAV,BSc (Hons) Technical Game Development,32,F,ABS,B,57.20930233,66.5
GAV,BSc (Hons) Technical Game Development,32,F,ABS,C,57.20930233,52
GAV,BSc (Hons) Technical Game Development,32,F,CC,B,57.20930233,66
GAV,BSc (Hons) Technical Game Development,32,F,P,B,57.20930233,66.41666667
GAV,BSc (Hons) Technical Game Development,32,F,P,C,57.20930233,52
GAV,BSc (Hons) Technical Game Development,32,F,PDG,C,57.20930233,52
GAV,BSc (Hons) Technical Game Development,33,M,AA,A,57.20930233,73.5
GAV,BSc (Hons) Technical Game Development,33,M,AA,B,57.20930233,62
GAV,BSc (Hons) Technical Game Development,33,M,AA,C,57.20930233,54
GAV,BSc (Hons) Technical Game Development,33,M,AA,F,57.20930233,22
GAV,BSc (Hons) Technical Game Development,33,M,ABS,A,57.20930233,72.78947368
GAV,BSc (Hons) Technical Game Development,33,M,ABS,B,57.20930233,62
GAV,BSc (Hons) Technical Game Development,33,M,ABS,C,57.20930233,54
GAV,BSc (Hons) Technical Game Development,33,M,ABS,F,57.20930233,22
GAV,BSc (Hons) Technical Game Development,33,M,CC,F,57.20930233,22
GAV,BSc (Hons) Technical Game Development,33,M,P,A,57.20930233,72.66037736
GAV,BSc (Hons) Technical Game Development,33,M,P,B,57.20930233,62
GAV,BSc (Hons) Technical Game Development,33,M,P,C,57.20930233,54
GAV,BSc (Hons) Technical Game Development,33,M,P,F,57.20930233,22
GAV,BSc (Hons) Technical Game Development,33,M,PDG,A,57.20930233,75
GAV,BSc (Hons) Technical Game Development,33,M,PWR,B,57.20930233,62
GAV,BSc (Hons) Technical Game Development,37,M,ABS,B,57.20930233,65
GAV,BSc (Hons) Technical Game Development,37,M,ABS,C,57.20930233,55
GAV,BSc (Hons) Technical Game Development,37,M,ABS,D,57.20930233,40
GAV,BSc (Hons) Technical Game Development,37,M,P,B,57.20930233,65
GAV,BSc (Hons) Technical Game Development,37,M,P,C,57.20930233,55
GAV,BSc (Hons) Technical Game Development,37,M,P,D,57.20930233,40
GAV,BSc (Hons) Technical Game Development,37,M,PWR,B,57.20930233,65
GAV,BSc (Hons) Technical Game Development,37,M,PWR,C,57.20930233,55
GAV,BSc (Hons) Technical Game Development,40,M,ABS,A,57.20930233,79.8
GAV,BSc (Hons) Technical Game Development,40,M,ABS,B,57.20930233,67
GAV,BSc (Hons) Technical Game Development,40,M,P,A,57.20930233,76.75
GAV,BSc (Hons) Technical Game Development,40,M,P,B,57.20930233,67
GAV,BSc (Hons) Technical Game Development,40,M,PDG,A,57.20930233,82
GAV,BSc (Hons) Technical Game Development,41,M,ABS,A,57.20930233,75.42857143
GAV,BSc (Hons) Technical Game Development,41,M,CC,A,57.20930233,76
GAV,BSc (Hons) Technical Game Development,41,M,P,A,57.20930233,76.125
GAV,BSc (Hons) Technical Game Development,41,M,PDG,A,57.20930233,78
GAV,BSc (Hons) Technical Game Development,45,M,ABS,A,57.20930233,70
GAV,BSc (Hons) Technical Game Development,45,M,ABS,B,57.20930233,64
GAV,BSc (Hons) Technical Game Development,45,M,ABS,D,57.20930233,45
GAV,BSc (Hons) Technical Game Development,45,M,CC,B,57.20930233,64
GAV,BSc (Hons) Technical Game Development,45,M,P,A,57.20930233,70
GAV,BSc (Hons) Technical Game Development,45,M,P,B,57.20930233,64
GAV,BSc (Hons) Technical Game Development,45,M,P,D,57.20930233,45
GAV,BSc (Hons) Technical Game Development,45,M,PDG,A,57.20930233,70
GAV,BSc (Hons) Technical Game Development,45,M,PWR,B,57.20930233,64
GAV,BSc (Hons) Technical Game Development,48,F,ABS,A,57.20930233,82.10526316
GAV,BSc (Hons) Technical Game Development,48,F,ABS,D,57.20930233,43
GAV,BSc (Hons) Technical Game Development,48,F,CC,A,57.20930233,85
GAV,BSc (Hons) Technical Game Development,48,F,CC,D,57.20930233,43
GAV,BSc (Hons) Technical Game Development,48,F,P,A,57.20930233,87.03703704
GAV,BSc (Hons) Technical Game Development,48,F,P,D,57.20930233,43
GAV,BSc (Hons) Technical Game Development,48,F,PDG,A,57.20930233,96
GAV,BSc (Hons) Technical Game Development,48,F,PDG,D,57.20930233,43
GAV,BSc (Hons) Technical Game Development,51,M,ABS,A,57.20930233,80
GAV,BSc (Hons) Technical Game Development,51,M,ABS,B,57.20930233,60
GAV,BSc (Hons) Technical Game Development,51,M,CC,A,57.20930233,80
GAV,BSc (Hons) Technical Game Development,51,M,CC,B,57.20930233,64
GAV,BSc (Hons) Technical Game Development,51,M,P,A,57.20930233,80
GAV,BSc (Hons) Technical Game Development,51,M,P,B,57.20930233,64.08888889
GAV,BSc (Hons) Technical Game Development,51,M,PDG,B,57.20930233,60
GAV,BSc (Hons) Technical Game Development,59,M,ABS,F,57.20930233,12.28571429
GAV,BSc (Hons) Technical Game Development,59,M,CC,F,57.20930233,7
GAV,BSc (Hons) Technical Game Development,59,M,P,F,57.20930233,11.75862069
GAV,BSc (Hons) Technical Game Development,59,M,PDG,F,57.20930233,27
GAV,BSc (Hons) Technical Game Development,62,F,ABS,A,57.20930233,70
GAV,BSc (Hons) Technical Game Development,62,F,ABS,D,57.20930233,48
GAV,BSc (Hons) Technical Game Development,62,F,CC,A,57.20930233,70
GAV,BSc (Hons) Technical Game Development,62,F,CC,D,57.20930233,48
GAV,BSc (Hons) Technical Game Development,62,F,P,A,57.20930233,70
GAV,BSc (Hons) Technical Game Development,62,F,P,D,57.20930233,48
GAV,BSc (Hons) Technical Game Development,65,F,ABS,A,57.20930233,77
GAV,BSc (Hons) Technical Game Development,65,F,ABS,B,57.20930233,65.5
GAV,BSc (Hons) Technical Game Development,65,F,ABS,C,57.20930233,58
GAV,BSc (Hons) Technical Game Development,65,F,ABS,D,57.20930233,45
GAV,BSc (Hons) Technical Game Development,65,F,CC,A,57.20930233,77
GAV,BSc (Hons) Technical Game Development,65,F,CC,B,57.20930233,65.5
GAV,BSc (Hons) Technical Game Development,65,F,CC,C,57.20930233,58
GAV,BSc (Hons) Technical Game Development,65,F,CC,D,57.20930233,45
GAV,BSc (Hons) Technical Game Development,65,F,P,A,57.20930233,77.70588235
GAV,BSc (Hons) Technical Game Development,65,F,P,B,57.20930233,65.64516129
GAV,BSc (Hons) Technical Game Development,65,F,P,C,57.20930233,58
GAV,BSc (Hons) Technical Game Development,65,F,P,D,57.20930233,45
GAV,BSc (Hons) Technical Game Development,65,F,PDG,A,57.20930233,74
GAV,BSc (Hons) Technical Game Development,65,F,PWR,B,57.20930233,64
GAV,BSc (Hons) Technical Game Development,66,M,ABS,A,57.20930233,81
GAV,BSc (Hons) Technical Game Development,66,M,ABS,C,57.20930233,56
GAV,BSc (Hons) Technical Game Development,66,M,ABS,D,57.20930233,44
GAV,BSc (Hons) Technical Game Development,66,M,CC,A,57.20930233,81
GAV,BSc (Hons) Technical Game Development,66,M,P,A,57.20930233,81
GAV,BSc (Hons) Technical Game Development,66,M,P,C,57.20930233,56
GAV,BSc (Hons) Technical Game Development,66,M,P,D,57.20930233,44
GAV,BSc (Hons) Technical Game Development,66,M,PDG,A,57.20930233,81
GAV,BSc (Hons) Technical Game Development,66,M,PDG,C,57.20930233,56
GAV,BSc (Hons) Technical Game Development,66,M,PWR,C,57.20930233,56
GAV,BSc (Hons) Technical Game Development,66,M,PWR,D,57.20930233,44
GAV,MA 3D Games Art,18,F,AA,C,43.84027188,57.14285714
GAV,MA 3D Games Art,18,F,AA,F,43.84027188,38
GAV,MA 3D Games Art,18,F,ABS,B,43.84027188,64
GAV,MA 3D Games Art,18,F,ABS,C,43.84027188,54.76595745
GAV,MA 3D Games Art,18,F,ABS,F,43.84027188,38
GAV,MA 3D Games Art,18,F,P,B,43.84027188,64
GAV,MA 3D Games Art,18,F,P,C,43.84027188,52.94444444
GAV,MA 3D Games Art,18,F,P,F,43.84027188,38
GAV,MA 3D Games Art,18,F,PWR,C,43.84027188,52
GAV,MA 3D Games Art,18,M,ABS,B,43.84027188,62.18181818
GAV,MA 3D Games Art,18,M,ABS,F,43.84027188,35
GAV,MA 3D Games Art,18,M,P,B,43.84027188,60
GAV,MA 3D Games Art,18,M,P,F,43.84027188,35
GAV,MA 3D Games Art,18,M,PDG,B,43.84027188,60
GAV,MA 3D Games Art,18,M,PWR,B,43.84027188,62.66666667
GAV,MA 3D Games Art,18,M,PWR,F,43.84027188,35
GAV,MA 3D Games Art,19,F,AA,A,43.84027188,81
GAV,MA 3D Games Art,19,F,AA,B,43.84027188,65.66666667
GAV,MA 3D Games Art,19,F,AA,C,43.84027188,58
GAV,MA 3D Games Art,19,F,ABS,A,43.84027188,81
GAV,MA 3D Games Art,19,F,ABS,B,43.84027188,66.63636364
GAV,MA 3D Games Art,19,F,ABS,C,43.84027188,53.11111111
GAV,MA 3D Games Art,19,F,P,A,43.84027188,81
GAV,MA 3D Games Art,19,F,P,B,43.84027188,65.2
GAV,MA 3D Games Art,19,F,P,C,43.84027188,55.42857143
GAV,MA 3D Games Art,19,F,PWR,C,43.84027188,50
GAV,MA 3D Games Art,19,F,U,A,43.84027188,81
GAV,MA 3D Games Art,19,M,ABS,A,43.84027188,70
GAV,MA 3D Games Art,19,M,ABS,C,43.84027188,58
GAV,MA 3D Games Art,19,M,P,A,43.84027188,70
GAV,MA 3D Games Art,19,M,P,C,43.84027188,58
GAV,MA 3D Games Art,19,M,PDG,C,43.84027188,58
GAV,MA 3D Games Art,19,M,PWR,A,43.84027188,70
GAV,MA 3D Games Art,20,F,ABS,B,43.84027188,63
GAV,MA 3D Games Art,20,F,ABS,C,43.84027188,51.22580645
GAV,MA 3D Games Art,20,F,ABS,F,44.89763853,26.73972603
GAV,MA 3D Games Art,20,F,NM,C,43.84027188,52
GAV,MA 3D Games Art,20,F,P,B,43.84027188,63
GAV,MA 3D Games Art,20,F,P,C,43.84027188,50.33333333
GAV,MA 3D Games Art,20,F,P,F,45.13103719,23.48717949
GAV,MA 3D Games Art,20,F,PWR,B,43.84027188,63
GAV,MA 3D Games Art,20,M,ABS,A,43.84027188,77.27272727
GAV,MA 3D Games Art,20,M,ABS,B,43.84027188,65.67647059
GAV,MA 3D Games Art,20,M,ABS,C,43.84027188,51.17948718
GAV,MA 3D Games Art,20,M,CC,A,43.84027188,70
GAV,MA 3D Games Art,20,M,CC,B,43.84027188,65
GAV,MA 3D Games Art,20,M,NM,A,43.84027188,80
GAV,MA 3D Games Art,20,M,P,A,43.84027188,78.91304348
GAV,MA 3D Games Art,20,M,P,B,43.84027188,65.79310345
GAV,MA 3D Games Art,20,M,P,C,43.84027188,50.66666667
GAV,MA 3D Games Art,20,M,PWR,A,43.84027188,70
GAV,MA 3D Games Art,20,M,PWR,B,43.84027188,65
GAV,MA 3D Games Art,21,F,AA,A,43.84027188,80
GAV,MA 3D Games Art,21,F,AA,B,43.84027188,65
GAV,MA 3D Games Art,21,F,AA,F,43.84027188,40
GAV,MA 3D Games Art,21,F,ABS,A,43.84027188,75.23404255
GAV,MA 3D Games Art,21,F,ABS,B,43.84027188,61.2
GAV,MA 3D Games Art,21,F,ABS,C,43.84027188,52.76595745
GAV,MA 3D Games Art,21,F,ABS,F,43.84027188,25.71428571
GAV,MA 3D Games Art,21,F,NM,A,43.84027188,80
GAV,MA 3D Games Art,21,F,P,A,43.84027188,75.7029703
GAV,MA 3D Games Art,21,F,P,B,43.84027188,63.23214286
GAV,MA 3D Games Art,21,F,P,C,43.84027188,52.75
GAV,MA 3D Games Art,21,F,P,F,43.84027188,12.30769231
GAV,MA 3D Games Art,21,F,PDG,F,43.84027188,40
GAV,MA 3D Games Art,21,F,PWR,A,43.84027188,74.22222222
GAV,MA 3D Games Art,21,F,PWR,B,43.84027188,65
GAV,MA 3D Games Art,21,F,PWR,F,43.84027188,10
GAV,MA 3D Games Art,21,M,ABS,A,43.84027188,72
GAV,MA 3D Games Art,21,M,ABS,B,43.84027188,60
GAV,MA 3D Games Art,21,M,ABS,C,43.84027188,54.27083333
GAV,MA 3D Games Art,21,M,NM,B,43.84027188,60
GAV,MA 3D Games Art,21,M,NM,C,43.84027188,54
GAV,MA 3D Games Art,21,M,P,A,43.84027188,72
GAV,MA 3D Games Art,21,M,P,B,43.84027188,60
GAV,MA 3D Games Art,21,M,P,C,43.84027188,54.5952381
GAV,MA 3D Games Art,21,M,PWR,C,43.84027188,54
GAV,MA 3D Games Art,22,F,ABS,A,43.84027188,74.94736842
GAV,MA 3D Games Art,22,F,ABS,B,43.84027188,62
GAV,MA 3D Games Art,22,F,P,A,43.84027188,75.42857143
GAV,MA 3D Games Art,22,F,P,B,43.84027188,62
GAV,MA 3D Games Art,22,M,ABS,A,43.84027188,74
GAV,MA 3D Games Art,22,M,ABS,B,43.84027188,62.17241379
GAV,MA 3D Games Art,22,M,ABS,C,43.84027188,52
GAV,MA 3D Games Art,22,M,ABS,F,43.84027188,35
GAV,MA 3D Games Art,22,M,P,A,43.84027188,74
GAV,MA 3D Games Art,22,M,P,B,43.84027188,60.1875
GAV,MA 3D Games Art,22,M,P,C,43.84027188,52
GAV,MA 3D Games Art,22,M,P,F,43.84027188,35
GAV,MA 3D Games Art,22,M,PDG,F,43.84027188,35
GAV,MA 3D Games Art,22,M,PWR,A,43.84027188,74
GAV,MA 3D Games Art,42,M,ABS,A,43.84027188,77
GAV,MA 3D Games Art,42,M,ABS,B,43.84027188,64
GAV,MA 3D Games Art,42,M,P,A,43.84027188,77
GAV,MA 3D Games Art,42,M,P,B,43.84027188,64.18518519
GAV,MA 3D Games Art,42,M,PWR,A,43.84027188,77
GAV,MA 3D Games Art,43,M,ABS,B,47.19626168,60
GAV,MA 3D Games Art,43,M,ABS,C,47.19626168,50
GAV,MA 3D Games Art,43,M,ABS,F,47.19626168,48
GAV,MA 3D Games Art,43,M,P,B,47.19626168,60
GAV,MA 3D Games Art,43,M,P,C,47.19626168,50
GAV,MA 3D Games Art,43,M,P,F,47.19626168,48
GAV,MA 3D Games Art,43,M,PWR,B,47.19626168,60
GAV,MA 3D Games Art,45,M,AA,A,43.84027188,71
GAV,MA 3D Games Art,45,M,AA,C,43.84027188,58
GAV,MA 3D Games Art,45,M,ABS,A,43.84027188,71
GAV,MA 3D Games Art,45,M,ABS,C,43.84027188,58
GAV,MA 3D Games Art,45,M,P,A,43.84027188,71
